location,date,temp_max,temp_min,precipitation,rain,snowfall,wind_speed,temperature_range,heavy_rain_flag,snow_flag,strong_wind_flag
Manali,2023-04-02,12.2,4.7,30.2,5.5,17.29,4.7,7.499999999999999,0,1,0
Manali,2023-04-03,11.5,7.4,35.0,8.3,18.69,6.7,4.1,0,1,0
Manali,2023-04-04,10.2,7.4,22.2,3.1,13.37,6.8,2.799999999999999,0,1,0
Manali,2023-04-05,14.1,8.8,2.2,0.5,1.19,4.3,5.299999999999999,0,1,0
Manali,2023-04-06,12.6,8.1,8.3,1.3,4.9,4.0,4.5,0,1,0
Manali,2023-04-07,15.8,9.0,0.0,0.0,0.0,4.1,6.800000000000001,0,0,0
Manali,2023-04-08,16.1,9.5,0.0,0.0,0.0,5.6,6.600000000000001,0,0,0
Manali,2023-04-09,15.6,9.3,0.0,0.0,0.0,4.7,6.299999999999999,0,0,0
Manali,2023-04-10,15.7,8.4,0.0,0.0,0.0,4.8,7.299999999999999,0,0,0
Manali,2023-04-11,17.0,9.2,0.0,0.0,0.0,4.8,7.800000000000001,0,0,0
Manali,2023-04-12,16.6,9.7,0.0,0.0,0.0,4.7,6.900000000000002,0,0,0
Manali,2023-04-13,18.1,10.7,0.0,0.0,0.0,5.2,7.400000000000002,0,0,0
Manali,2023-04-14,18.4,10.5,0.0,0.0,0.0,5.4,7.899999999999999,0,0,0
Manali,2023-04-15,18.2,11.5,0.0,0.0,0.0,5.2,6.699999999999999,0,0,0
Manali,2023-04-16,17.9,8.6,0.0,0.0,0.0,5.4,9.299999999999999,0,0,0
Manali,2023-04-17,19.0,8.8,0.0,0.0,0.0,5.6,10.2,0,0,0
Manali,2023-04-18,15.5,10.4,19.2,17.4,1.26,5.9,5.1,0,1,0
Manali,2023-04-19,12.8,8.7,62.2,54.0,5.74,4.8,4.100000000000001,1,1,0
Manali,2023-04-20,13.5,8.2,31.7,22.9,6.16,4.3,5.300000000000001,0,1,0
Manali,2023-04-21,12.3,7.6,12.0,2.4,6.72,6.8,4.700000000000001,0,1,0
Manali,2023-04-22,13.4,9.1,0.2,0.2,0.0,4.1,4.300000000000001,0,0,0
Manali,2023-04-23,15.9,8.4,0.0,0.0,0.0,4.9,7.5,0,0,0
Manali,2023-04-24,16.8,9.5,0.0,0.0,0.0,4.1,7.300000000000001,0,0,0
Manali,2023-04-25,15.1,8.9,0.0,0.0,0.0,3.8,6.199999999999999,0,0,0
Manali,2023-04-26,15.3,10.3,0.5,0.3,0.14,5.9,5.0,0,1,0
Manali,2023-04-27,15.1,7.6,1.3,1.3,0.0,4.5,7.5,0,0,0
Manali,2023-04-28,16.9,8.5,0.0,0.0,0.0,5.6,8.399999999999999,0,0,0
Manali,2023-04-29,17.6,11.0,0.0,0.0,0.0,5.1,6.600000000000001,0,0,0
Manali,2023-04-30,15.5,10.7,0.0,0.0,0.0,4.6,4.800000000000001,0,0,0
Manali,2023-05-01,12.9,10.7,1.8,1.2,0.42,4.1,2.200000000000001,0,1,0
Manali,2023-05-02,12.2,10.0,41.6,18.7,16.03,5.4,2.1999999999999993,0,1,0
Manali,2023-05-03,12.4,9.7,55.0,34.9,14.07,4.3,2.700000000000001,0,1,0
Manali,2023-05-04,15.4,6.8,11.8,4.3,5.25,4.9,8.600000000000001,0,1,0
Manali,2023-05-05,15.2,11.0,13.2,10.3,2.03,6.4,4.199999999999999,0,1,0
Manali,2023-05-06,16.1,9.9,10.5,7.7,1.96,6.5,6.200000000000001,0,1,0
Manali,2023-05-07,15.5,10.1,14.0,6.3,5.39,4.5,5.4,0,1,0
Manali,2023-05-08,15.5,8.4,20.0,5.7,10.01,8.7,7.1,0,1,0
Manali,2023-05-09,14.3,4.2,33.6,20.3,9.31,7.8,10.100000000000001,0,1,0
Manali,2023-05-10,18.9,7.1,0.0,0.0,0.0,5.8,11.799999999999999,0,0,0
Manali,2023-05-11,19.1,11.9,0.0,0.0,0.0,6.6,7.200000000000001,0,0,0
Manali,2023-05-12,21.6,13.2,0.0,0.0,0.0,5.5,8.400000000000002,0,0,0
Manali,2023-05-13,21.0,12.9,0.1,0.1,0.0,5.8,8.1,0,0,0
Manali,2023-05-14,19.8,10.6,0.4,0.4,0.0,5.6,9.200000000000001,0,0,0
Manali,2023-05-15,19.7,11.5,0.0,0.0,0.0,5.5,8.2,0,0,0
Manali,2023-05-16,21.1,11.3,0.0,0.0,0.0,5.1,9.8,0,0,0
Manali,2023-05-17,20.5,13.8,0.5,0.5,0.0,4.5,6.699999999999999,0,0,0
Manali,2023-05-18,15.2,11.2,10.0,9.7,0.21,8.1,4.0,0,1,0
Manali,2023-05-19,19.5,9.6,1.1,1.1,0.0,9.0,9.9,0,0,0
Manali,2023-05-20,21.6,12.8,0.0,0.0,0.0,7.6,8.8,0,0,0
Manali,2023-05-21,24.1,11.9,0.0,0.0,0.0,8.8,12.200000000000001,0,0,0
Manali,2023-05-22,25.4,13.2,0.0,0.0,0.0,9.8,12.2,0,0,0
Manali,2023-05-23,24.9,14.8,0.6,0.6,0.0,9.7,10.099999999999998,0,0,0
Manali,2023-05-24,19.3,14.1,18.3,18.3,0.0,7.7,5.200000000000001,0,0,0
Manali,2023-05-25,17.6,12.5,13.3,13.3,0.0,6.5,5.100000000000001,0,0,0
Manali,2023-05-26,18.1,11.7,10.1,9.5,0.42,7.2,6.400000000000002,0,1,0
Manali,2023-05-27,18.8,11.4,21.7,21.0,0.49,9.4,7.4,0,1,0
Manali,2023-05-28,21.4,12.6,1.4,1.4,0.0,8.4,8.799999999999999,0,0,0
Manali,2023-05-29,21.8,14.0,2.0,2.0,0.0,7.0,7.800000000000001,0,0,0
Manali,2023-05-30,18.4,11.5,25.2,25.0,0.14,10.2,6.899999999999999,0,1,0
Manali,2023-05-31,17.1,12.1,13.3,13.3,0.0,9.8,5.000000000000002,0,0,0
Manali,2023-06-01,17.4,11.6,9.9,9.5,0.28,9.5,5.799999999999999,0,1,0
Manali,2023-06-02,16.5,11.3,5.9,5.8,0.07,7.4,5.199999999999999,0,1,0
Manali,2023-06-03,20.2,11.8,17.7,16.3,0.98,8.3,8.399999999999999,0,1,0
Manali,2023-06-04,23.1,13.4,0.1,0.1,0.0,7.2,9.700000000000001,0,0,0
Manali,2023-06-05,21.6,14.5,0.2,0.2,0.0,7.3,7.100000000000001,0,0,0
Manali,2023-06-06,19.5,10.4,2.5,2.5,0.0,8.9,9.1,0,0,0
Manali,2023-06-07,21.2,14.2,0.8,0.8,0.0,8.3,7.0,0,0,0
Manali,2023-06-08,23.4,12.0,0.3,0.3,0.0,9.2,11.399999999999999,0,0,0
Manali,2023-06-09,24.0,14.0,0.6,0.6,0.0,7.8,10.0,0,0,0
Manali,2023-06-10,25.2,14.0,0.7,0.7,0.0,8.7,11.2,0,0,0
Manali,2023-06-11,24.7,17.9,0.3,0.3,0.0,8.6,6.800000000000001,0,0,0
Manali,2023-06-12,24.3,17.3,0.4,0.4,0.0,8.5,7.0,0,0,0
Manali,2023-06-13,25.2,16.7,0.2,0.2,0.0,9.0,8.5,0,0,0
Manali,2023-06-14,23.0,18.1,11.4,11.4,0.0,7.2,4.899999999999999,0,0,0
Manali,2023-06-15,23.5,16.7,0.5,0.5,0.0,7.6,6.800000000000001,0,0,0
Manali,2023-06-16,24.1,18.0,0.1,0.1,0.0,7.8,6.100000000000001,0,0,0
Manali,2023-06-17,25.5,17.6,0.2,0.2,0.0,8.7,7.899999999999999,0,0,0
Manali,2023-06-18,25.1,19.1,4.1,4.1,0.0,9.0,6.0,0,0,0
Manali,2023-06-19,25.1,20.0,0.9,0.9,0.0,7.6,5.100000000000001,0,0,0
Manali,2023-06-20,26.4,20.7,0.9,0.9,0.0,8.6,5.699999999999999,0,0,0
Manali,2023-06-21,26.6,20.3,0.0,0.0,0.0,7.6,6.300000000000001,0,0,0
Manali,2023-06-22,27.8,21.4,0.1,0.1,0.0,8.3,6.400000000000002,0,0,0
Manali,2023-06-23,27.0,21.2,0.6,0.6,0.0,8.6,5.800000000000001,0,0,0
Manali,2023-06-24,28.0,19.5,4.9,4.9,0.0,9.7,8.5,0,0,0
Manali,2023-06-25,24.2,19.5,1.9,1.9,0.0,8.7,4.699999999999999,0,0,0
Manali,2023-06-26,23.8,19.8,0.3,0.3,0.0,6.5,4.0,0,0,0
Manali,2023-06-27,24.7,16.9,11.0,11.0,0.0,8.7,7.800000000000001,0,0,0
Manali,2023-06-28,24.2,18.4,2.4,2.4,0.0,6.9,5.800000000000001,0,0,0
Manali,2023-06-29,24.0,18.7,4.2,4.2,0.0,10.1,5.300000000000001,0,0,0
Manali,2023-06-30,24.9,14.7,7.5,7.5,0.0,8.4,10.2,0,0,0
Manali,2023-07-01,24.3,16.7,13.2,13.2,0.0,8.8,7.600000000000001,0,0,0
Manali,2023-07-02,25.2,18.6,2.3,2.3,0.0,8.7,6.599999999999998,0,0,0
Manali,2023-07-03,25.1,16.9,2.6,2.6,0.0,8.7,8.200000000000003,0,0,0
Manali,2023-07-04,24.3,16.4,0.9,0.9,0.0,8.3,7.900000000000002,0,0,0
Manali,2023-07-05,22.5,19.2,7.9,7.9,0.0,6.1,3.3000000000000007,0,0,0
Manali,2023-07-06,25.0,19.1,0.5,0.5,0.0,9.0,5.899999999999999,0,0,0
Manali,2023-07-07,23.6,18.0,4.4,4.4,0.0,8.7,5.600000000000001,0,0,0
Manali,2023-07-08,22.3,19.0,36.1,36.1,0.0,7.2,3.3000000000000007,0,0,0
Manali,2023-07-09,21.6,18.3,103.3,103.3,0.0,9.5,3.3000000000000007,1,0,0
Manali,2023-07-10,22.0,18.7,99.3,99.3,0.0,7.3,3.3000000000000007,1,0,0
Manali,2023-07-11,24.1,19.6,15.8,15.8,0.0,8.6,4.5,0,0,0
Manali,2023-07-12,25.6,19.9,0.1,0.1,0.0,9.6,5.700000000000003,0,0,0
Manali,2023-07-13,25.1,17.8,0.0,0.0,0.0,10.1,7.300000000000001,0,0,0
Manali,2023-07-14,25.0,18.4,0.0,0.0,0.0,8.6,6.600000000000001,0,0,0
Manali,2023-07-15,25.1,20.4,0.0,0.0,0.0,8.0,4.700000000000003,0,0,0
Manali,2023-07-16,24.0,18.3,1.4,1.4,0.0,5.1,5.699999999999999,0,0,0
Manali,2023-07-17,25.6,19.1,0.4,0.4,0.0,7.2,6.5,0,0,0
Manali,2023-07-18,23.9,19.9,0.2,0.2,0.0,8.4,4.0,0,0,0
Manali,2023-07-19,23.9,20.1,0.0,0.0,0.0,6.2,3.799999999999997,0,0,0
Manali,2023-07-20,24.7,19.9,3.3,3.3,0.0,7.4,4.800000000000001,0,0,0
Manali,2023-07-21,25.2,20.5,15.1,15.1,0.0,8.9,4.699999999999999,0,0,0
Manali,2023-07-22,23.1,19.5,11.8,11.8,0.0,7.1,3.6000000000000014,0,0,0
Manali,2023-07-23,23.5,19.5,18.8,18.8,0.0,9.9,4.0,0,0,0
Manali,2023-07-24,24.1,19.2,11.3,11.3,0.0,7.0,4.900000000000002,0,0,0
Manali,2023-07-25,25.1,19.2,31.9,31.9,0.0,9.3,5.900000000000002,0,0,0
Manali,2023-07-26,23.1,19.1,11.2,11.2,0.0,7.9,4.0,0,0,0
Manali,2023-07-27,24.5,19.5,9.2,9.2,0.0,9.5,5.0,0,0,0
Manali,2023-07-28,22.9,17.2,11.4,11.4,0.0,6.2,5.699999999999999,0,0,0
Manali,2023-07-29,22.7,16.5,1.7,1.7,0.0,8.0,6.199999999999999,0,0,0
Manali,2023-07-30,24.1,15.7,2.0,2.0,0.0,9.1,8.400000000000002,0,0,0
Manali,2023-07-31,24.8,18.0,0.7,0.7,0.0,7.9,6.800000000000001,0,0,0
Manali,2023-08-01,25.4,19.5,0.2,0.2,0.0,7.9,5.899999999999999,0,0,0
Manali,2023-08-02,25.8,17.9,1.5,1.5,0.0,7.7,7.900000000000002,0,0,0
Manali,2023-08-03,25.4,16.5,2.8,2.8,0.0,7.8,8.899999999999999,0,0,0
Manali,2023-08-04,25.6,17.2,5.0,5.0,0.0,7.9,8.400000000000002,0,0,0
Manali,2023-08-05,24.6,17.7,2.9,2.9,0.0,7.6,6.900000000000002,0,0,0
Manali,2023-08-06,24.2,18.2,14.8,14.8,0.0,7.7,6.0,0,0,0
Manali,2023-08-07,23.6,18.8,28.2,28.2,0.0,8.9,4.800000000000001,0,0,0
Manali,2023-08-08,24.5,17.1,7.6,7.6,0.0,8.7,7.399999999999999,0,0,0
Manali,2023-08-09,25.0,17.7,1.4,1.4,0.0,8.0,7.300000000000001,0,0,0
Manali,2023-08-10,24.0,18.7,1.5,1.5,0.0,8.2,5.300000000000001,0,0,0
Manali,2023-08-11,24.6,19.4,1.1,1.1,0.0,9.4,5.200000000000003,0,0,0
Manali,2023-08-12,24.3,18.2,6.8,6.8,0.0,8.0,6.100000000000001,0,0,0
Manali,2023-08-13,24.5,18.0,36.4,36.4,0.0,9.2,6.5,0,0,0
Manali,2023-08-14,22.5,19.3,28.6,28.6,0.0,5.9,3.1999999999999993,0,0,0
Manali,2023-08-15,24.2,18.4,6.9,6.9,0.0,8.0,5.800000000000001,0,0,0
Manali,2023-08-16,24.9,19.4,0.7,0.7,0.0,6.9,5.5,0,0,0
Manali,2023-08-17,24.8,19.3,2.1,2.1,0.0,8.7,5.5,0,0,0
Manali,2023-08-18,25.9,18.7,0.8,0.8,0.0,8.6,7.199999999999999,0,0,0
Manali,2023-08-19,24.6,20.3,0.6,0.6,0.0,6.9,4.300000000000001,0,0,0
Manali,2023-08-20,26.0,19.1,0.3,0.3,0.0,7.8,6.899999999999999,0,0,0
Manali,2023-08-21,25.6,18.6,11.2,11.2,0.0,9.4,7.0,0,0,0
Manali,2023-08-22,25.1,19.6,2.2,2.2,0.0,8.6,5.5,0,0,0
Manali,2023-08-23,23.3,19.8,34.5,34.5,0.0,9.2,3.5,0,0,0
Manali,2023-08-24,23.2,18.6,25.9,25.9,0.0,8.5,4.599999999999998,0,0,0
Manali,2023-08-25,24.0,18.2,17.0,17.0,0.0,8.7,5.800000000000001,0,0,0
Manali,2023-08-26,22.0,18.3,1.0,1.0,0.0,6.2,3.6999999999999993,0,0,0
Manali,2023-08-27,22.6,17.9,10.5,10.5,0.0,10.2,4.700000000000003,0,0,0
Manali,2023-08-28,22.2,15.9,5.1,5.1,0.0,9.0,6.299999999999999,0,0,0
Manali,2023-08-29,23.6,15.5,0.7,0.7,0.0,9.1,8.100000000000001,0,0,0
Manali,2023-08-30,24.6,16.9,0.0,0.0,0.0,7.5,7.700000000000003,0,0,0
Manali,2023-08-31,25.0,18.1,0.0,0.0,0.0,8.6,6.899999999999999,0,0,0
Manali,2023-09-01,24.3,16.7,0.3,0.3,0.0,9.2,7.600000000000001,0,0,0
Manali,2023-09-02,24.5,15.0,2.9,2.9,0.0,9.1,9.5,0,0,0
Manali,2023-09-03,25.2,17.6,2.5,2.5,0.0,8.9,7.599999999999998,0,0,0
Manali,2023-09-04,24.1,16.5,0.0,0.0,0.0,8.6,7.600000000000001,0,0,0
Manali,2023-09-05,24.0,17.9,0.0,0.0,0.0,9.0,6.100000000000001,0,0,0
Manali,2023-09-06,24.0,13.1,0.0,0.0,0.0,8.3,10.9,0,0,0
Manali,2023-09-07,24.9,16.0,0.0,0.0,0.0,9.7,8.899999999999999,0,0,0
Manali,2023-09-08,24.0,16.8,1.5,1.5,0.0,9.2,7.199999999999999,0,0,0
Manali,2023-09-09,24.6,13.2,5.2,5.2,0.0,7.9,11.400000000000002,0,0,0
Manali,2023-09-10,23.8,17.2,0.0,0.0,0.0,8.6,6.600000000000001,0,0,0
Manali,2023-09-11,24.2,18.0,0.3,0.3,0.0,9.0,6.199999999999999,0,0,0
Manali,2023-09-12,25.3,19.3,0.0,0.0,0.0,8.3,6.0,0,0,0
Manali,2023-09-13,25.0,16.8,0.8,0.8,0.0,8.9,8.2,0,0,0
Manali,2023-09-14,25.1,18.7,7.8,7.8,0.0,8.8,6.400000000000002,0,0,0
Manali,2023-09-15,23.2,17.2,1.6,1.6,0.0,7.6,6.0,0,0,0
Manali,2023-09-16,24.7,17.7,3.2,3.2,0.0,8.7,7.0,0,0,0
Manali,2023-09-17,24.0,19.4,2.7,2.7,0.0,9.0,4.600000000000001,0,0,0
Manali,2023-09-18,23.9,18.1,15.6,15.6,0.0,7.8,5.799999999999997,0,0,0
Manali,2023-09-19,24.1,16.1,0.5,0.5,0.0,8.3,8.0,0,0,0
Manali,2023-09-20,23.5,16.1,3.0,3.0,0.0,9.2,7.399999999999999,0,0,0
Manali,2023-09-21,23.7,15.7,5.5,5.5,0.0,9.4,8.0,0,0,0
Manali,2023-09-22,22.6,17.0,2.0,2.0,0.0,9.7,5.600000000000001,0,0,0
Manali,2023-09-23,22.0,15.5,14.9,14.9,0.0,7.9,6.5,0,0,0
Manali,2023-09-24,22.6,14.3,4.7,4.7,0.0,8.8,8.3,0,0,0
Manali,2023-09-25,22.8,12.0,4.9,4.9,0.0,10.9,10.8,0,0,0
Manali,2023-09-26,22.0,14.6,0.7,0.7,0.0,9.8,7.4,0,0,0
Manali,2023-09-27,23.1,14.5,0.0,0.0,0.0,8.9,8.600000000000001,0,0,0
Manali,2023-09-28,23.5,14.8,0.0,0.0,0.0,8.8,8.7,0,0,0
Manali,2023-09-29,22.8,13.3,8.1,8.1,0.0,10.0,9.5,0,0,0
Manali,2023-09-30,20.4,12.6,34.2,34.0,0.14,8.5,7.799999999999999,0,1,0
Manali,2023-10-01,22.2,15.5,0.8,0.8,0.0,10.2,6.699999999999999,0,0,0
Manali,2023-10-02,19.2,13.5,36.6,36.6,0.0,11.2,5.699999999999999,0,0,0
Manali,2023-10-03,21.6,11.7,4.4,4.4,0.0,10.9,9.900000000000002,0,0,0
Manali,2023-10-04,21.6,15.3,0.0,0.0,0.0,9.8,6.300000000000001,0,0,0
Manali,2023-10-05,22.1,16.3,0.0,0.0,0.0,8.7,5.800000000000001,0,0,0
Manali,2023-10-06,23.2,16.6,0.0,0.0,0.0,9.7,6.599999999999998,0,0,0
Manali,2023-10-07,21.9,15.3,12.3,12.3,0.0,10.5,6.599999999999998,0,0,0
Manali,2023-10-08,22.3,12.1,11.0,11.0,0.0,10.1,10.200000000000001,0,0,0
Manali,2023-10-09,21.6,13.8,1.1,1.1,0.0,11.1,7.800000000000001,0,0,0
Manali,2023-10-10,17.1,11.5,20.2,17.0,2.24,10.1,5.600000000000001,0,1,0
Manali,2023-10-11,20.8,10.0,0.0,0.0,0.0,9.4,10.8,0,0,0
Manali,2023-10-12,21.3,14.6,0.0,0.0,0.0,9.8,6.700000000000001,0,0,0
Manali,2023-10-13,20.6,11.4,0.0,0.0,0.0,9.7,9.200000000000001,0,0,0
Manali,2023-10-14,19.4,11.4,7.6,7.6,0.0,10.5,7.999999999999998,0,0,0
Manali,2023-10-15,15.9,12.3,4.8,4.8,0.0,7.9,3.5999999999999996,0,0,0
Manali,2023-10-16,13.5,9.3,9.0,5.3,2.59,9.8,4.199999999999999,0,1,0
Manali,2023-10-17,14.7,3.3,7.3,1.9,3.78,10.5,11.399999999999999,0,1,0
Manali,2023-10-18,16.1,2.7,0.0,0.0,0.0,7.9,13.400000000000002,0,0,0
Manali,2023-10-19,16.6,7.7,0.0,0.0,0.0,8.5,8.900000000000002,0,0,0
Manali,2023-10-20,17.3,5.5,0.0,0.0,0.0,9.5,11.8,0,0,0
Manali,2023-10-21,17.3,8.6,0.0,0.0,0.0,8.8,8.700000000000001,0,0,0
Manali,2023-10-22,16.7,8.8,0.0,0.0,0.0,8.1,7.899999999999999,0,0,0
Manali,2023-10-23,16.2,9.4,0.2,0.2,0.0,8.9,6.799999999999999,0,0,0
Manali,2023-10-24,16.9,4.9,0.0,0.0,0.0,10.2,11.999999999999998,0,0,0
Manali,2023-10-25,17.0,4.5,0.0,0.0,0.0,9.8,12.5,0,0,0
Manali,2023-10-26,17.6,9.9,0.0,0.0,0.0,7.6,7.700000000000001,0,0,0
Manali,2023-10-27,18.5,9.9,0.0,0.0,0.0,10.4,8.6,0,0,0
Manali,2023-10-28,18.7,11.0,0.0,0.0,0.0,9.0,7.699999999999999,0,0,0
Manali,2023-10-29,17.4,10.1,0.0,0.0,0.0,7.4,7.299999999999999,0,0,0
Manali,2023-10-30,17.5,5.5,0.0,0.0,0.0,8.2,12.0,0,0,0
Manali,2023-10-31,18.1,6.4,0.0,0.0,0.0,9.1,11.700000000000001,0,0,0
Manali,2023-11-01,18.2,9.4,0.0,0.0,0.0,9.0,8.799999999999999,0,0,0
Manali,2023-11-02,17.9,8.6,0.0,0.0,0.0,9.9,9.299999999999999,0,0,0
Manali,2023-11-03,16.4,7.0,0.3,0.3,0.0,10.1,9.399999999999999,0,0,0
Manali,2023-11-04,16.2,4.8,0.0,0.0,0.0,8.3,11.399999999999999,0,0,0
Manali,2023-11-05,17.4,11.0,0.0,0.0,0.0,8.1,6.399999999999999,0,0,0
Manali,2023-11-06,17.0,10.5,0.0,0.0,0.0,8.6,6.5,0,0,0
Manali,2023-11-07,16.4,9.4,0.0,0.0,0.0,8.5,6.999999999999998,0,0,0
Manali,2023-11-08,16.0,9.4,0.0,0.0,0.0,8.3,6.6,0,0,0
Manali,2023-11-09,15.6,8.3,7.2,3.2,2.8,9.8,7.299999999999999,0,1,0
Manali,2023-11-10,10.5,6.8,11.1,1.9,6.44,9.9,3.7,0,1,0
Manali,2023-11-11,13.7,1.8,0.0,0.0,0.0,6.9,11.899999999999999,0,0,0
Manali,2023-11-12,16.9,9.8,0.0,0.0,0.0,8.2,7.099999999999998,0,0,0
Manali,2023-11-13,15.5,9.7,2.3,1.4,0.63,9.4,5.800000000000001,0,1,0
Manali,2023-11-14,14.5,7.4,0.0,0.0,0.0,10.1,7.1,0,0,0
Manali,2023-11-15,15.1,7.1,0.0,0.0,0.0,8.6,8.0,0,0,0
Manali,2023-11-16,16.0,9.4,0.0,0.0,0.0,6.6,6.6,0,0,0
Manali,2023-11-17,17.3,10.2,0.0,0.0,0.0,7.8,7.100000000000001,0,0,0
Manali,2023-11-18,17.2,9.4,0.0,0.0,0.0,9.2,7.799999999999999,0,0,0
Manali,2023-11-19,16.5,10.9,0.0,0.0,0.0,8.3,5.6,0,0,0
Manali,2023-11-20,16.0,8.7,0.0,0.0,0.0,9.0,7.300000000000001,0,0,0
Manali,2023-11-21,16.9,5.0,0.0,0.0,0.0,9.2,11.899999999999999,0,0,0
Manali,2023-11-22,19.0,6.9,0.0,0.0,0.0,10.0,12.1,0,0,0
Manali,2023-11-23,16.2,6.8,11.4,1.3,7.07,10.7,9.399999999999999,0,1,0
Manali,2023-11-24,13.8,6.8,0.0,0.0,0.0,9.2,7.000000000000001,0,0,0
Manali,2023-11-25,15.5,7.7,0.0,0.0,0.0,9.3,7.8,0,0,0
Manali,2023-11-26,15.8,10.3,0.0,0.0,0.0,8.4,5.5,0,0,0
Manali,2023-11-27,14.2,6.8,1.5,0.7,0.56,8.3,7.3999999999999995,0,1,0
Manali,2023-11-28,11.6,7.9,0.0,0.0,0.0,8.3,3.6999999999999993,0,0,0
Manali,2023-11-29,13.6,8.4,0.0,0.0,0.0,7.6,5.199999999999999,0,0,0
Manali,2023-11-30,9.7,6.5,1.2,0.0,0.84,9.9,3.1999999999999993,0,1,0
Manali,2023-12-01,9.1,5.5,42.2,0.7,29.05,6.9,3.5999999999999996,0,1,0
Manali,2023-12-02,11.4,3.4,5.2,0.0,3.64,5.9,8.0,0,1,0
Manali,2023-12-03,12.3,3.1,0.0,0.0,0.0,6.4,9.200000000000001,0,0,0
Manali,2023-12-04,10.7,2.8,0.1,0.1,0.0,5.6,7.8999999999999995,0,0,0
Manali,2023-12-05,11.3,2.3,0.0,0.0,0.0,5.7,9.0,0,0,0
Manali,2023-12-06,12.2,3.3,0.0,0.0,0.0,5.9,8.899999999999999,0,0,0
Manali,2023-12-07,12.2,2.3,0.0,0.0,0.0,7.1,9.899999999999999,0,0,0
Manali,2023-12-08,12.5,5.5,11.5,0.0,8.05,6.2,7.0,0,1,0
Manali,2023-12-09,12.6,2.9,14.5,0.5,9.8,6.0,9.7,0,1,0
Manali,2023-12-10,12.9,2.9,0.0,0.0,0.0,5.1,10.0,0,0,0
Manali,2023-12-11,10.9,4.2,0.0,0.0,0.0,5.1,6.7,0,0,0
Manali,2023-12-12,7.5,3.0,11.9,0.1,8.26,5.8,4.5,0,1,0
Manali,2023-12-13,11.8,2.4,5.2,0.0,3.64,6.9,9.4,0,1,0
Manali,2023-12-14,15.0,4.8,0.0,0.0,0.0,6.3,10.2,0,0,0
Manali,2023-12-15,14.5,7.0,0.0,0.0,0.0,8.0,7.5,0,0,0
Manali,2023-12-16,11.4,4.5,0.6,0.0,0.42,8.0,6.9,0,1,0
Manali,2023-12-17,7.9,2.0,33.4,0.6,23.03,6.2,5.9,0,1,0
Manali,2023-12-18,10.7,0.7,0.0,0.0,0.0,5.4,10.0,0,0,0
Manali,2023-12-19,14.9,3.5,0.0,0.0,0.0,5.8,11.4,0,0,0
Manali,2023-12-20,17.4,9.5,0.0,0.0,0.0,5.9,7.899999999999999,0,0,0
Manali,2023-12-21,17.8,9.6,0.0,0.0,0.0,5.8,8.200000000000001,0,0,0
Manali,2023-12-22,17.2,10.0,0.0,0.0,0.0,5.4,7.199999999999999,0,0,0
Manali,2023-12-23,12.4,2.6,4.2,0.8,2.38,5.3,9.8,0,1,0
Manali,2023-12-24,15.0,4.6,0.2,0.2,0.0,5.0,10.4,0,0,0
Manali,2023-12-25,16.3,8.5,3.5,1.7,1.26,5.2,7.800000000000001,0,1,0
Manali,2023-12-26,16.5,10.3,0.0,0.0,0.0,5.7,6.199999999999999,0,0,0
Manali,2023-12-27,14.9,6.5,0.1,0.0,0.07,6.0,8.4,0,1,0
Manali,2023-12-28,14.9,5.3,0.0,0.0,0.0,7.0,9.600000000000001,0,0,0
Manali,2023-12-29,13.6,5.9,0.0,0.0,0.0,5.7,7.699999999999999,0,0,0
Manali,2023-12-30,13.0,7.1,0.0,0.0,0.0,6.6,5.9,0,0,0
Manali,2023-12-31,11.3,5.3,0.0,0.0,0.0,6.5,6.000000000000001,0,0,0
Manali,2024-01-01,11.0,3.3,0.0,0.0,0.0,7.7,7.7,0,0,0
Manali,2024-01-02,11.5,1.7,0.0,0.0,0.0,6.9,9.8,0,0,0
Manali,2024-01-03,9.9,2.3,0.1,0.0,0.07,8.7,7.6000000000000005,0,1,0
Manali,2024-01-04,9.9,4.3,0.0,0.0,0.0,8.0,5.6000000000000005,0,0,0
Manali,2024-01-05,9.6,3.7,0.0,0.0,0.0,7.4,5.8999999999999995,0,0,0
Manali,2024-01-06,10.9,4.5,0.0,0.0,0.0,6.8,6.4,0,0,0
Manali,2024-01-07,10.6,3.6,0.0,0.0,0.0,7.5,7.0,0,0,0
Manali,2024-01-08,10.2,6.7,0.0,0.0,0.0,8.9,3.499999999999999,0,0,0
Manali,2024-01-09,8.0,4.1,3.3,0.0,2.31,9.7,3.9000000000000004,0,1,0
Manali,2024-01-10,12.4,3.2,0.0,0.0,0.0,5.2,9.2,0,0,0
Manali,2024-01-11,15.0,6.2,0.0,0.0,0.0,6.2,8.8,0,0,0
Manali,2024-01-12,16.9,7.3,0.0,0.0,0.0,6.2,9.599999999999998,0,0,0
Manali,2024-01-13,15.4,9.8,0.1,0.1,0.0,7.0,5.6,0,0,0
Manali,2024-01-14,14.4,6.6,0.0,0.0,0.0,6.7,7.800000000000001,0,0,0
Manali,2024-01-15,14.4,6.6,1.2,0.0,0.84,6.9,7.800000000000001,0,1,0
Manali,2024-01-16,11.0,5.3,8.6,0.2,5.88,8.9,5.7,0,1,0
Manali,2024-01-17,7.6,2.8,68.0,0.0,47.6,4.0,4.8,0,1,0
